1) query : portabl oper system 
6 Q0 CACM-2894 11 10.267050039222177 BM25
6 Q0 CACM-2882 12 9.88416771829776 BM25
6 Q0 CACM-2862 13 9.868040339276627 BM25
6 Q0 CACM-3136 14 9.717395181270174 BM25
6 Q0 CACM-1653 15 9.709009401275885 BM25
6 Q0 CACM-1938 16 9.326952080025558 BM25
6 Q0 CACM-2988 17 9.324061897716787 BM25
6 Q0 CACM-1518 18 9.219187219052795 BM25
6 Q0 CACM-2571 19 9.199359106409096 BM25
6 Q0 CACM-2535 20 8.309429719593638 BM25
6 Q0 CACM-2859 21 8.294098422676747 BM25
6 Q0 CACM-1827 22 8.289102780751216 BM25
6 Q0 CACM-2522 23 8.276285414017025 BM25
6 Q0 CACM-2669 24 8.131264145381072 BM25
6 Q0 CACM-1719 25 7.836141070938785 BM25
6 Q0 CACM-2245 26 7.721557792465989 BM25
6 Q0 CACM-2711 27 7.659530065707021 BM25
6 Q0 CACM-1344 28 7.655045845514991 BM25
6 Q0 CACM-2812 29 7.650034044445508 BM25
6 Q0 CACM-2951 30 7.643400131354115 BM25
6 Q0 CACM-3072 31 7.605508315384782 BM25
6 Q0 CACM-2798 32 7.5750397028934024 BM25
6 Q0 CACM-1680 33 7.526419632923259 BM25
6 Q0 CACM-1698 34 7.461786699529747 BM25
6 Q0 CACM-2681 35 7.42600657287579 BM25
6 Q0 CACM-2892 36 7.350336998108791 BM25
6 Q0 CACM-3059 37 7.252555193405595 BM25
6 Q0 CACM-1199 38 7.212515454119247 BM25
6 Q0 CACM-2344 39 7.193856243723068 BM25
6 Q0 CACM-1032 40 7.137804327696134 BM25
6 Q0 CACM-1908 41 7.079572058357578 BM25
6 Q0 CACM-1526 42 6.866831069006926 BM25
6 Q0 CACM-1030 43 6.821263338460945 BM25
6 Q0 CACM-2990 44 6.820920823919851 BM25
6 Q0 CACM-1951 45 6.736136336755548 BM25
6 Q0 CACM-1542 46 6.683917682933346 BM25
6 Q0 CACM-2268 47 6.643863587944996 BM25
6 Q0 CACM-2375 48 6.612998727473052 BM25
6 Q0 CACM-1533 49 6.5960851072056155 BM25
6 Q0 CACM-1931 50 6.573069216765743 BM25
6 Q0 CACM-1699 51 6.53575694002433 BM25
6 Q0 CACM-1572 52 6.447429840618735 BM25
6 Q0 CACM-2188 53 6.377789578462114 BM25
6 Q0 CACM-3147 54 6.290382817034375 BM25
6 Q0 CACM-3028 55 6.044688330853344 BM25
6 Q0 CACM-1751 56 6.0194314393119965 BM25
6 Q0 CACM-2286 57 6.007930391036837 BM25
6 Q0 CACM-2634 58 5.964362587044785 BM25
6 Q0 CACM-2372 59 5.951999121241551 BM25
6 Q0 CACM-2743 60 5.9327489487682925 BM25
6 Q0 CACM-3137 61 5.92281691024675 BM25
6 Q0 CACM-3068 62 5.8646460284594735 BM25
6 Q0 CACM-2069 63 5.829375688245809 BM25
6 Q0 CACM-2624 64 5.820347487433846 BM25
6 Q0 CACM-2560 65 5.742700793180308 BM25
6 Q0 CACM-1957 66 5.700170596952415 BM25
6 Q0 CACM-2017 67 5.593942780861268 BM25
6 Q0 CACM-2720 68 5.495326567450019 BM25
6 Q0 CACM-3169 69 5.439912687459072 BM25
6 Q0 CACM-1308 70 5.426431276347866 BM25
6 Q0 CACM-1892 71 5.416446295635765 BM25
6 Q0 CACM-3088 72 5.401810399125063 BM25
6 Q0 CACM-2840 73 5.340127149578945 BM25
6 Q0 CACM-1805 74 5.337425705940532 BM25
6 Q0 CACM-2679 75 5.281196072610445 BM25
6 Q0 CACM-1792 76 5.259541722097547 BM25
6 Q0 CACM-1591 77 5.249025069054772 BM25
6 Q0 CACM-2849 78 5.2441108298432955 BM25
6 Q0 CACM-1261 79 5.149455392614759 BM25
6 Q0 CACM-2048 80 5.0699863556358995 BM25
6 Q0 CACM-2374 81 5.042776536296142 BM25
6 Q0 CACM-2396 82 5.035109058274104 BM25
6 Q0 CACM-3002 83 5.016516628998522 BM25
6 Q0 CACM-2852 84 4.986703826826992 BM25
6 Q0 CACM-2668 85 4.95332729626621 BM25
6 Q0 CACM-2561 86 4.829492384105064 BM25
6 Q0 CACM-1695 87 4.814932544462636 BM25
6 Q0 CACM-1912 88 4.803849039609468 BM25
6 Q0 CACM-0617 89 4.755400383402493 BM25
6 Q0 CACM-1441 90 4.748149652048433 BM25
6 Q0 CACM-2105 91 4.731401072293458 BM25
6 Q0 CACM-2434 92 4.725076316319764 BM25
6 Q0 CACM-2870 93 4.722041067778321 BM25
6 Q0 CACM-1161 94 4.705409016750778 BM25
6 Q0 CACM-2749 95 4.694853039434247 BM25
6 Q0 CACM-0436 96 4.683327087867282 BM25
6 Q0 CACM-2062 97 4.6749459389502235 BM25
6 Q0 CACM-2555 98 4.660927966292302 BM25
6 Q0 CACM-1503 99 4.647654012969814 BM25
6 Q0 CACM-3144 100 4.642216300054648 BM25

7) query : parallel processor in inform retriev 

7 Q0 CACM-1811 1 12.255800168004903 BM25
7 Q0 CACM-1613 2 10.678167032869426 BM25
7 Q0 CACM-2714 3 10.655364535716314 BM25
7 Q0 CACM-2973 4 10.576302225012673 BM25
7 Q0 CACM-3156 5 10.375878771725896 BM25
7 Q0 CACM-2664 6 10.359908603335377 BM25
7 Q0 CACM-3075 7 10.35244291385322 BM25
7 Q0 CACM-2967 8 9.807943372524333 BM25
7 Q0 CACM-2114 9 9.030032417237722 BM25
7 Q0 CACM-2288 10 8.98926808241966 BM25
7 Q0 CACM-2278 11 8.951963894863146 BM25
7 Q0 CACM-0891 12 8.917609282220553 BM25
7 Q0 CACM-1699 13 8.870215528789766 BM25
7 Q0 CACM-1457 14 8.820705356962794 BM25
7 Q0 CACM-3134 15 8.802560753315326 BM25
7 Q0 CACM-2838 16 8.649892304094259 BM25
7 Q0 CACM-2723 17 8.490296747749383 BM25
7 Q0 CACM-1927 18 8.45659364693329 BM25
7 Q0 CACM-2175 19 8.36516374878461 BM25
7 Q0 CACM-1681 20 8.281586171754823 BM25
7 Q0 CACM-1032 21 8.174566441355918 BM25
7 Q0 CACM-0634 22 8.054594731250292 BM25
7 Q0 CACM-2497 23 7.9162787381105755 BM25
7 Q0 CACM-1830 24 7.899535839672402 BM25
7 Q0 CACM-0275 25 7.570501155310794 BM25
7 Q0 CACM-0651 26 7.570501155310794 BM25
7 Q0 CACM-2990 27 7.564568287660121 BM25
7 Q0 CACM-2070 28 7.514081170110941 BM25
7 Q0 CACM-0657 29 7.514081170110941 BM25
7 Q0 CACM-2516 30 7.486215148227424 BM25
7 Q0 CACM-1601 31 7.422617961820986 BM25
7 Q0 CACM-1935 32 7.391875815140696 BM25
7 Q0 CACM-3012 33 7.369310951999157 BM25
7 Q0 CACM-2140 34 7.32237944269933 BM25
7 Q0 CACM-2631 35 7.313740923085971 BM25
7 Q0 CACM-0239 36 7.244142366383109 BM25
7 Q0 CACM-2530 37 7.124257751285869 BM25
7 Q0 CACM-0292 38 7.091292147506314 BM25
7 Q0 CACM-2307 39 7.065283240433414 BM25
7 Q0 CACM-2532 40 7.041765447839005 BM25
7 Q0 CACM-2976 41 7.028746280818081 BM25
7 Q0 CACM-2965 42 7.028746280818081 BM25
7 Q0 CACM-2882 43 7.0064108992704375 BM25
7 Q0 CACM-2570 44 7.005093104290339 BM25
7 Q0 CACM-1831 45 6.944758871398189 BM25
7 Q0 CACM-1680 46 6.943601976343812 BM25
7 Q0 CACM-3168 47 6.9357618830892465 BM25
7 Q0 CACM-3169 48 6.890186200846053 BM25
7 Q0 CACM-1514 49 6.8118230967727165 BM25
7 Q0 CACM-1846 50 6.771646616176142 BM25
7 Q0 CACM-2552 51 6.758548839417878 BM25
7 Q0 CACM-2781 52 6.713546209466438 BM25
7 Q0 CACM-2865 53 6.614230781124672 BM25
7 Q0 CACM-2519 54 6.510268991963826 BM25
7 Q0 CACM-2412 55 6.497233075714046 BM25
7 Q0 CACM-2645 56 6.4756121784473955 BM25
7 Q0 CACM-1937 57 6.441612384571558 BM25
7 Q0 CACM-1825 58 6.4034224772949395 BM25
7 Q0 CACM-1236 59 6.364832385936749 BM25
7 Q0 CACM-2455 60 6.316978413261538 BM25
7 Q0 CACM-1747 61 6.277930394786325 BM25
7 Q0 CACM-2342 62 6.27049537177615 BM25
7 Q0 CACM-1262 63 6.2313406134586495 BM25
7 Q0 CACM-1359 64 6.115787185676937 BM25
7 Q0 CACM-2388 65 6.103853767374114 BM25
7 Q0 CACM-1725 66 6.060163512925033 BM25
7 Q0 CACM-2561 67 6.005840518084461 BM25
7 Q0 CACM-2160 68 5.978612331819076 BM25
7 Q0 CACM-1788 69 5.9772145702768205 BM25
7 Q0 CACM-1959 70 5.9767611560068605 BM25
7 Q0 CACM-1527 71 5.9748128277077175 BM25
7 Q0 CACM-2785 72 5.97365245358199 BM25
7 Q0 CACM-2896 73 5.96028719823341 BM25
7 Q0 CACM-2685 74 5.955363814485315 BM25
7 Q0 CACM-2711 75 5.937555257689607 BM25
7 Q0 CACM-0950 76 5.936784799241701 BM25
7 Q0 CACM-0082 77 5.914884730016062 BM25
7 Q0 CACM-1828 78 5.8597116440134664 BM25
7 Q0 CACM-1742 79 5.852963159029993 BM25
7 Q0 CACM-2139 80 5.840115973012346 BM25
7 Q0 CACM-2433 81 5.82034942798796 BM25
7 Q0 CACM-2311 82 5.791050853384927 BM25
7 Q0 CACM-1675 83 5.7873377651001565 BM25
7 Q0 CACM-2700 84 5.75616155941673 BM25
7 Q0 CACM-2846 85 5.7290871493286275 BM25
7 Q0 CACM-1665 86 5.720872880581508 BM25
7 Q0 CACM-0655 87 5.690493252338985 BM25
7 Q0 CACM-1627 88 5.673405554979855 BM25
7 Q0 CACM-1158 89 5.666102015566467 BM25
7 Q0 CACM-2947 90 5.664600828119193 BM25
7 Q0 CACM-2543 91 5.654678526267384 BM25
7 Q0 CACM-1652 92 5.596911760418546 BM25
7 Q0 CACM-2493 93 5.572059273004025 BM25
7 Q0 CACM-2266 94 5.542708964301879 BM25
7 Q0 CACM-1976 95 5.505119881183274 BM25
7 Q0 CACM-1929 96 5.480216514734241 BM25
7 Q0 CACM-1988 97 5.436027096566063 BM25
7 Q0 CACM-2832 98 5.421149357938106 BM25
7 Q0 CACM-2202 99 5.396752265684768 BM25
7 Q0 CACM-2032 100 5.372222324119532 BM25

