1) query : portabl oper system 
5 Q0 CACM-3013 77 -6.945194536534308 SQLM
5 Q0 CACM-3165 78 -6.950959478245375 SQLM
5 Q0 CACM-2453 79 -6.954705116656012 SQLM
5 Q0 CACM-1051 80 -6.954705116656012 SQLM
5 Q0 CACM-2137 81 -6.954705116656012 SQLM
5 Q0 CACM-0298 82 -6.9558894454852345 SQLM
5 Q0 CACM-3175 83 -6.962372202023778 SQLM
5 Q0 CACM-2062 84 -6.966565205984461 SQLM
5 Q0 CACM-2263 85 -6.966565205984461 SQLM
5 Q0 CACM-0597 86 -6.968111965324348 SQLM
5 Q0 CACM-0198 87 -6.968111965324348 SQLM
5 Q0 CACM-0392 88 -6.968111965324348 SQLM
5 Q0 CACM-2376 89 -6.968111965324348 SQLM
5 Q0 CACM-2997 90 -6.970659615088323 SQLM
5 Q0 CACM-1588 91 -6.972003137955766 SQLM
5 Q0 CACM-3054 92 -6.972670982835387 SQLM
5 Q0 CACM-2019 93 -6.972670982835387 SQLM
5 Q0 CACM-2268 94 -6.976624216496001 SQLM
5 Q0 CACM-1251 95 -6.979529968298994 SQLM
5 Q0 CACM-0440 96 -6.982386504488508 SQLM
5 Q0 CACM-2972 97 -6.984264163946165 SQLM
5 Q0 CACM-1625 98 -6.986120902061407 SQLM
5 Q0 CACM-2555 99 -6.986120902061407 SQLM
5 Q0 CACM-1169 100 -6.986838828667413 SQLM

6) query : perform evalu and model of comput system 

6 Q0 CACM-2318 1 -7.378185211975353 SQLM
6 Q0 CACM-2984 2 -8.290086694717099 SQLM
6 Q0 CACM-1653 3 -8.335820570326339 SQLM
6 Q0 CACM-3048 4 -8.406000792412959 SQLM
6 Q0 CACM-3070 5 -8.465125129966994 SQLM
6 Q0 CACM-3119 6 -8.46565347547387 SQLM
6 Q0 CACM-3089 7 -8.538809679812825 SQLM
6 Q0 CACM-2542 8 -8.618405320511087 SQLM
6 Q0 CACM-1938 9 -8.624792093710893 SQLM
6 Q0 CACM-2319 10 -8.672932967363153 SQLM
6 Q0 CACM-2741 11 -8.689977929072137 SQLM
6 Q0 CACM-2862 12 -8.714145798801145 SQLM
6 Q0 CACM-1719 13 -8.726259361467438 SQLM
6 Q0 CACM-2882 14 -8.802001964236023 SQLM
6 Q0 CACM-2894 15 -8.803549899501228 SQLM
6 Q0 CACM-2452 16 -8.805108235583301 SQLM
6 Q0 CACM-1518 17 -8.808941824468878 SQLM
6 Q0 CACM-1344 18 -8.818989318802856 SQLM
6 Q0 CACM-3136 19 -8.836452357013272 SQLM
6 Q0 CACM-1030 20 -8.851270787346746 SQLM
6 Q0 CACM-0436 21 -8.857656325129005 SQLM
6 Q0 CACM-1374 22 -8.875337898006809 SQLM
6 Q0 CACM-2571 23 -8.902609563630763 SQLM
6 Q0 CACM-2988 24 -8.903652570045672 SQLM
6 Q0 CACM-1827 25 -8.928134758462157 SQLM
6 Q0 CACM-1620 26 -8.931607840283188 SQLM
6 Q0 CACM-2669 27 -8.969863595857886 SQLM
6 Q0 CACM-2812 28 -8.984079404023419 SQLM
6 Q0 CACM-2859 29 -8.988709628511838 SQLM
6 Q0 CACM-1533 30 -8.990897967540665 SQLM
6 Q0 CACM-2522 31 -9.001386002399704 SQLM
6 Q0 CACM-3169 32 -9.005062128019356 SQLM
6 Q0 CACM-2798 33 -9.02508460680769 SQLM
6 Q0 CACM-2535 34 -9.026527767086527 SQLM
6 Q0 CACM-2990 35 -9.039770473519773 SQLM
6 Q0 CACM-1689 36 -9.050998744250286 SQLM
6 Q0 CACM-2344 37 -9.052682975808288 SQLM
6 Q0 CACM-0360 38 -9.054592581635399 SQLM
6 Q0 CACM-0742 39 -9.054592581635399 SQLM
6 Q0 CACM-1093 40 -9.054592581635399 SQLM
6 Q0 CACM-1128 41 -9.054592581635399 SQLM
6 Q0 CACM-0741 42 -9.054592581635399 SQLM
6 Q0 CACM-1931 43 -9.059738832144877 SQLM
6 Q0 CACM-1940 44 -9.06145002178077 SQLM
6 Q0 CACM-0819 45 -9.063929128815776 SQLM
6 Q0 CACM-1699 46 -9.067849697415635 SQLM
6 Q0 CACM-0444 47 -9.07530707712635 SQLM
6 Q0 CACM-1951 48 -9.075406833705923 SQLM
6 Q0 CACM-1199 49 -9.084478382475268 SQLM
6 Q0 CACM-1177 50 -9.08476438859216 SQLM
6 Q0 CACM-0966 51 -9.094756296749164 SQLM
6 Q0 CACM-0268 52 -9.094756296749164 SQLM
6 Q0 CACM-0517 53 -9.094756296749164 SQLM
6 Q0 CACM-2681 54 -9.108227654282215 SQLM
6 Q0 CACM-0137 55 -9.113068525060672 SQLM
6 Q0 CACM-0590 56 -9.113068525060672 SQLM
6 Q0 CACM-0708 57 -9.113068525060672 SQLM
6 Q0 CACM-0589 58 -9.113068525060672 SQLM
6 Q0 CACM-0575 59 -9.113068525060672 SQLM
6 Q0 CACM-2245 60 -9.116321411096465 SQLM
6 Q0 CACM-2286 61 -9.118133720926487 SQLM
6 Q0 CACM-0591 62 -9.122550146607724 SQLM
6 Q0 CACM-0154 63 -9.122653457310362 SQLM
6 Q0 CACM-2375 64 -9.129860169740198 SQLM
6 Q0 CACM-0574 65 -9.130353952002391 SQLM
6 Q0 CACM-2504 66 -9.131126342585038 SQLM
6 Q0 CACM-1680 67 -9.131231388297698 SQLM
6 Q0 CACM-2743 68 -9.132312613926823 SQLM
6 Q0 CACM-1908 69 -9.132710917047639 SQLM
6 Q0 CACM-2679 70 -9.136846122210867 SQLM
6 Q0 CACM-1032 71 -9.137833629486607 SQLM
6 Q0 CACM-2268 72 -9.139748954054596 SQLM
6 Q0 CACM-2188 73 -9.139777767398016 SQLM
6 Q0 CACM-0096 74 -9.145204411776259 SQLM
6 Q0 CACM-0182 75 -9.14670789301234 SQLM
6 Q0 CACM-0179 76 -9.14670789301234 SQLM
6 Q0 CACM-0330 77 -9.14670789301234 SQLM
6 Q0 CACM-0181 78 -9.14670789301234 SQLM
6 Q0 CACM-0180 79 -9.14670789301234 SQLM
6 Q0 CACM-2892 80 -9.15163478556494 SQLM
6 Q0 CACM-3072 81 -9.156577339488766 SQLM
6 Q0 CACM-0601 82 -9.162213327012969 SQLM
6 Q0 CACM-3147 83 -9.167468426059568 SQLM
6 Q0 CACM-1792 84 -9.171545527870471 SQLM
6 Q0 CACM-2951 85 -9.17639264866357 SQLM
6 Q0 CACM-1526 86 -9.180627482684576 SQLM
6 Q0 CACM-1542 87 -9.182478672936984 SQLM
6 Q0 CACM-2374 88 -9.183138760073064 SQLM
6 Q0 CACM-3059 89 -9.183650458733009 SQLM
6 Q0 CACM-2634 90 -9.183780417700762 SQLM
6 Q0 CACM-0748 91 -9.186513036878127 SQLM
6 Q0 CACM-2255 92 -9.191801882826592 SQLM
6 Q0 CACM-3137 93 -9.192956302394991 SQLM
6 Q0 CACM-2886 94 -9.193694345726605 SQLM
6 Q0 CACM-1536 95 -9.194890996716834 SQLM
6 Q0 CACM-1009 96 -9.197717970023259 SQLM
6 Q0 CACM-3068 97 -9.198291700077323 SQLM
6 Q0 CACM-2711 98 -9.200093600547529 SQLM
6 Q0 CACM-2965 99 -9.201006613536213 SQLM
6 Q0 CACM-2048 100 -9.203859476839623 SQLM

7) query : parallel processor in inform retriev 

7 Q0 CACM-1811 1 -7.803691821203799 SQLM
7 Q0 CACM-2664 2 -7.978696093099208 SQLM
7 Q0 CACM-2278 3 -8.066006089310454 SQLM
7 Q0 CACM-0634 4 -8.072442772269513 SQLM
7 Q0 CACM-2973 5 -8.075074803644377 SQLM
7 Q0 CACM-1613 6 -8.085174360865494 SQLM
7 Q0 CACM-2714 7 -8.109886796526675 SQLM
7 Q0 CACM-3156 8 -8.154773919941812 SQLM
7 Q0 CACM-3075 9 -8.156934517488548 SQLM
7 Q0 CACM-2288 10 -8.26638970505899 SQLM
7 Q0 CACM-0275 11 -8.28608407346145 SQLM
7 Q0 CACM-0651 12 -8.28608407346145 SQLM
7 Q0 CACM-1927 13 -8.297290422350528 SQLM
7 Q0 CACM-2070 14 -8.313461794129898 SQLM
7 Q0 CACM-0657 15 -8.313461794129898 SQLM
7 Q0 CACM-0891 16 -8.323029974828483 SQLM
7 Q0 CACM-1457 17 -8.330813560997488 SQLM
7 Q0 CACM-1830 18 -8.343174571439016 SQLM
7 Q0 CACM-2723 19 -8.355713821649388 SQLM
7 Q0 CACM-3134 20 -8.37348477579739 SQLM
7 Q0 CACM-1699 21 -8.386891368039548 SQLM
7 Q0 CACM-0239 22 -8.43033499761508 SQLM
7 Q0 CACM-2175 23 -8.446237907693376 SQLM
7 Q0 CACM-2838 24 -8.452337421583227 SQLM
7 Q0 CACM-0292 25 -8.487956271466448 SQLM
7 Q0 CACM-2497 26 -8.489616512644119 SQLM
7 Q0 CACM-0082 27 -8.491421855326603 SQLM
7 Q0 CACM-2530 28 -8.500927878641818 SQLM
7 Q0 CACM-2532 29 -8.505518323693321 SQLM
7 Q0 CACM-0141 30 -8.511327333661015 SQLM
7 Q0 CACM-1681 31 -8.511479799721391 SQLM
7 Q0 CACM-2114 32 -8.514124843218553 SQLM
7 Q0 CACM-2967 33 -8.515066134797744 SQLM
7 Q0 CACM-2976 34 -8.53242297764812 SQLM
7 Q0 CACM-2965 35 -8.53242297764812 SQLM
7 Q0 CACM-1825 36 -8.534638220030242 SQLM
7 Q0 CACM-1601 37 -8.537924468557804 SQLM
7 Q0 CACM-1831 38 -8.538500310214582 SQLM
7 Q0 CACM-1032 39 -8.540435769692065 SQLM
7 Q0 CACM-1262 40 -8.54419712771407 SQLM
7 Q0 CACM-0392 41 -8.548852172441288 SQLM
7 Q0 CACM-1302 42 -8.548852172441288 SQLM
7 Q0 CACM-3168 43 -8.561609799143847 SQLM
7 Q0 CACM-2140 44 -8.567455899212353 SQLM
7 Q0 CACM-1367 45 -8.567998956653714 SQLM
7 Q0 CACM-2386 46 -8.57029070810815 SQLM
7 Q0 CACM-2685 47 -8.571670528935496 SQLM
7 Q0 CACM-3169 48 -8.575420047944366 SQLM
7 Q0 CACM-2896 49 -8.583119534567649 SQLM
7 Q0 CACM-0482 50 -8.587405610633752 SQLM
7 Q0 CACM-2552 51 -8.59709355689885 SQLM
7 Q0 CACM-1158 52 -8.598082487798372 SQLM
7 Q0 CACM-2882 53 -8.602124420880074 SQLM
7 Q0 CACM-1935 54 -8.607888393270276 SQLM
7 Q0 CACM-2781 55 -8.610414925728126 SQLM
7 Q0 CACM-2990 56 -8.621215635359395 SQLM
7 Q0 CACM-2785 57 -8.627185273661933 SQLM
7 Q0 CACM-2570 58 -8.62869560427821 SQLM
7 Q0 CACM-0950 59 -8.629653697755195 SQLM
7 Q0 CACM-0249 60 -8.633787123257676 SQLM
7 Q0 CACM-1788 61 -8.633801956849531 SQLM
7 Q0 CACM-3012 62 -8.643996097907461 SQLM
7 Q0 CACM-2516 63 -8.646986471439472 SQLM
7 Q0 CACM-2660 64 -8.653615461389322 SQLM
7 Q0 CACM-1828 65 -8.656443037937489 SQLM
7 Q0 CACM-1742 66 -8.65649921343508 SQLM
7 Q0 CACM-2575 67 -8.656609582400083 SQLM
7 Q0 CACM-2700 68 -8.659896425924565 SQLM
7 Q0 CACM-2412 69 -8.670453283474258 SQLM
7 Q0 CACM-0763 70 -8.67405755886926 SQLM
7 Q0 CACM-2433 71 -8.679666740102142 SQLM
7 Q0 CACM-2519 72 -8.679789498472253 SQLM
7 Q0 CACM-1514 73 -8.67986744884285 SQLM
7 Q0 CACM-0406 74 -8.680989515000421 SQLM
7 Q0 CACM-2631 75 -8.686979869942308 SQLM
7 Q0 CACM-2182 76 -8.689451403775493 SQLM
7 Q0 CACM-0798 77 -8.69058727007742 SQLM
7 Q0 CACM-1795 78 -8.700485896322323 SQLM
7 Q0 CACM-2832 79 -8.707423985243999 SQLM
7 Q0 CACM-2266 80 -8.710159445612987 SQLM
7 Q0 CACM-1665 81 -8.710558366867712 SQLM
7 Q0 CACM-2865 82 -8.710783431857044 SQLM
7 Q0 CACM-1988 83 -8.717188663494667 SQLM
7 Q0 CACM-2307 84 -8.721903818177358 SQLM
7 Q0 CACM-2645 85 -8.730205348144729 SQLM
7 Q0 CACM-1846 86 -8.730303973152491 SQLM
7 Q0 CACM-2128 87 -8.734312855687243 SQLM
7 Q0 CACM-0653 88 -8.734496570978523 SQLM
7 Q0 CACM-1746 89 -8.73842558558412 SQLM
7 Q0 CACM-2895 90 -8.746345084378632 SQLM
7 Q0 CACM-2202 91 -8.749963408072674 SQLM
7 Q0 CACM-2952 92 -8.758953676893423 SQLM
7 Q0 CACM-1937 93 -8.759175206169187 SQLM
7 Q0 CACM-0046 94 -8.759406923889818 SQLM
7 Q0 CACM-2342 95 -8.760795053681992 SQLM
7 Q0 CACM-1236 96 -8.763663424634379 SQLM
7 Q0 CACM-3119 97 -8.76479837113153 SQLM
7 Q0 CACM-1569 98 -8.768087511138612 SQLM
7 Q0 CACM-1565 99 -8.773754929712695 SQLM
7 Q0 CACM-2455 100 -8.782426373808695 SQLM

